,minimum price for this item in all shops,the shops id that sold this item at minimum price,amount in all months
7158,599.0,25,1.0
7159,190.0,10,3.0
7160,599.0,54,1.0
7161,2349.0,28,2.0
7162,242.0,0,2.0
7163,1099.0,25,1.0
7164,28.0,54,17.0
7165,149.0,43,1.0
7166,25.89,10,1.0
7167,698.0,38,1.0
7168,1334.0,51,4.0
7169,844.64,42,25.0
7170,1199.0,6,11.0
7171,1321.0,0,23.0
7172,749.0,57,207.0
7173,749.0,57,39.0
7174,261.0,55,1.0
7175,105.0,51,15.0
7176,110.0,10,1.0
7177,58.0,25,5.0
7178,298.0,59,1.0
7179,499.0,25,4.0
7180,1999.0,6,2.0
7181,499.0,25,1.0
7182,499.0,6,2.0
7183,499.0,25,3.0
7184,799.0,18,1.0
7185,1559.0,39,1.0
7186,1199.0,18,3.0
7187,186.0,12,2.0
7188,1748.0,25,6.0
7189,499.0,25,1.0
7190,599.0,25,2.0
7191,158.4,38,1.0
7192,98.0,27,10.0
7193,418.0,10,3.0
7194,418.0,10,2.0
7195,599.0,43,1.0
7196,453.0,51,2.0
7197,453.0,51,1.0
7198,355.0,12,1.0
7199,453.0,10,4.0
7200,299.0,31,1.0
7201,99.0,31,34.0
7202,105.41,51,18.0
7203,109.17,10,11.0
7204,133.0,51,3.0
7205,126.0,10,6.0
7206,100.7,51,45.0
7207,119.54,10,12.0
7208,398.0,14,1.0
7209,398.0,52,1.0
7210,1399.0,10,1.0
7211,148.0,31,20.0
7212,698.0,25,8.0
7213,614.06,51,16.0
7214,283.0,10,2.0
7215,614.06,51,22.0
7216,899.0,50,2.0
7217,1597.0,0,1.0
7218,1308.0,1,6.0
7219,3198.0,41,1.0
7220,877.59,51,10.0
7221,449.33333333300004,9,10.0
7222,498.0,22,1.0
7223,3071.35,10,10.0
7224,3639.0,10,6.0
7225,75.0,55,23.0
7226,628.4,38,14.0
7227,3290.0,54,8.0
7228,6990.0,26,2.0
7229,5593.0,22,1.0
7230,559.0,39,1.0
7231,999.0,28,4.0
7232,888.0,51,1.0
7233,274.65,10,4.0
7234,378.0,0,1.0
7235,298.0,25,9.0
7236,199.0,55,4.0
7237,9600.0,12,1.0
7238,42000.0,12,1.0
7239,12480.0,26,1.0
7240,18240.0,12,1.0
7241,49782.0,12,1.0
7242,799.2,26,2.0
7243,76.0,1,1.0
7244,328.0,51,4.0
7245,328.0,13,9.0
7246,349.0,6,8.0
7247,173.0,0,2.0
7248,285.0,13,3.0
7249,285.0,51,3.0
7250,328.0,51,17.0
7251,449.0,50,3.0
7252,199.76,13,8.0
7253,120.0,1,1.0
7254,203.0,0,1.0
7255,349.0,42,2.0
7256,246.0,51,10.0
7257,203.0,13,6.0
7258,203.0,51,3.0
7259,203.0,13,26.0
7260,170.0,51,2.0
7261,203.0,1,1.0
7262,203.0,1,1.0
7263,299.0,37,6.0
7264,203.0,10,1.0
7265,203.0,51,3.0
7266,203.0,51,7.0
7267,180.0,51,7.0
7268,28.0,44,1.0
7269,203.0,0,2.0
7270,284.05,35,3.0
7271,199.2,31,1.0
7272,203.0,13,2.0
7273,124.01,13,6.0
7274,246.0,13,9.0
7275,203.0,51,2.0
7276,1719.0,0,1.0
7277,249.0,45,1.0
7278,148.0,54,3.0
7279,299.0,16,1.0
7280,1499.0,27,1.0
7281,4699.0,25,1.0
7282,1149.0,12,2.0
7283,698.0,25,1.0
7284,1299.0,12,2.0
7285,698.0,12,0.0
7286,299.0,18,5.0
7287,259.0,13,2.0
7288,282.0,13,10.0
7289,172.27,13,23.0
7290,148.0,54,11.0
7291,399.0,31,1.0
7292,399.0,31,1.0
7293,299.0,59,3.0
7294,203.0,13,2.0
7295,1149.0,54,1.0
7296,235.0,13,3.0
7297,349.0,31,4.0
7298,299.0,42,4.0
7299,282.0,13,6.0
7300,4699.0,6,4.0
7301,125.0,51,5.0
7302,203.0,51,1.0
7303,203.0,13,4.0
7304,203.0,13,5.0
7305,125.0,51,6.0
7306,203.0,51,5.0
7307,203.0,51,7.0
7308,250.0,51,2.0
7309,999.0,25,2.0
7310,349.0,46,4.0
7311,92.0,51,1.0
7312,92.0,51,1.0
7313,115.0,51,1.0
7314,203.0,51,2.0
7315,399.0,18,2.0
7316,202.0,1,1.0
7317,125.0,51,1.0
7318,278.6,31,1.0
7319,285.0,1,1.0
7320,285.0,1,2.0
7321,258.0,13,2.0
7322,448.7,47,2.0
7323,285.0,51,2.0
7324,250.0,51,3.0
7325,203.0,13,4.0
7326,203.0,51,3.0
7327,349.0,18,2.0
7328,170.0,51,3.0
7329,299.0,18,1.0
7330,203.0,51,4.0
7331,232.23,51,1.0
7332,105.0,13,3.0
7333,148.0,51,2.0
7334,249.0,25,4.0
7335,203.0,51,6.0
7336,150.28,13,4.0
7337,203.0,51,4.0
7338,245.0,51,2.0
7339,58.0,25,9.0
7340,148.0,0,2.0
7341,203.0,51,3.0
7342,203.0,51,5.0
7343,203.0,13,1.0
7344,285.0,13,3.0
7345,399.0,46,8.0
7346,110.0,51,5.0
7347,199.2,32,1.0
7348,203.0,10,1.0
7349,203.0,13,9.0
7350,222.95,10,2.0
7351,203.0,13,2.0
7352,125.0,13,1.0
7353,125.0,13,2.0
7354,203.0,13,1.0
7355,28.0,25,1.0
7356,148.0,51,2.0
7357,299.0,14,1.0
7358,203.0,13,8.0
7359,125.0,10,1.0
7360,98.0,31,7.0
7361,299.0,56,1.0
7362,999.0,14,1.0
7363,230.0,0,1.0
7364,246.0,0,2.0
7365,285.0,13,1.0
7366,150.28,13,3.0
7367,203.0,51,2.0
7368,203.0,51,4.0
7369,299.0,7,9.0
7370,249.0,37,1.0
7371,141.0,13,2.0
7372,203.0,51,2.0
7373,249.0,50,3.0
7374,141.0,51,4.0
7375,203.0,13,1.0
7376,28.0,14,1.0
7377,98.0,31,10.0
7378,449.0,54,4.0
7379,299.0,54,1.0
7380,203.0,13,4.0
7381,203.0,13,4.0
7382,129.0,13,1.0
7383,28.0,25,1.0
7384,418.0,10,5.0
7385,148.0,51,1.0
7386,299.0,25,2.0
7387,136.0,1,1.0
7388,203.0,13,3.0
7389,299.0,54,6.0
7390,250.0,10,1.0
7391,203.0,13,3.0
7392,203.0,13,4.0
7393,230.65,51,1.0
7394,105.0,51,1.0
7395,159.2,52,1.0
7396,203.0,0,2.0
7397,202.0,51,2.0
7398,331.55,35,3.0
7399,203.0,51,1.0
7400,203.0,51,1.0
7401,199.0,46,4.0
7402,98.0,25,3.0
7403,349.0,54,7.0
7404,246.0,51,3.0
7405,235.0,51,2.0
7406,159.2,31,1.0
7407,129.0,51,2.0
7408,98.0,54,1.0
7409,239.2,22,1.0
7410,239.2,31,1.0
7411,246.0,51,5.0
7412,285.0,51,4.0
7413,203.0,13,6.0
7414,349.0,54,6.0
7415,230.0,0,5.0
7416,246.0,51,1.0
7417,246.0,13,1.0
7418,246.0,51,2.0
7419,1398.0,25,9.0
7420,1719.0,0,1.0
7421,1999.0,25,3.0
7422,203.0,51,2.0
7423,110.0,51,4.0
7424,125.0,51,1.0
7425,299.0,28,1.0
7426,246.0,51,1.0
7427,246.0,13,2.0
7428,285.0,13,1.0
7429,129.0,10,2.0
7430,246.0,13,6.0
7431,203.0,0,1.0
7432,203.0,13,3.0
7433,205.0,51,1.0
7434,398.0,50,2.0
7435,105.0,51,2.0
7436,148.0,31,20.0
7437,298.0,31,4.0
7438,27.0,10,1.0
7439,173.0,13,5.0
7440,130.0,51,1.0
7441,58.0,54,4.0
7442,125.0,0,1.0
7443,249.0,56,1.0
7444,249.0,31,2.0
7445,110.0,51,2.0
7446,147.0,51,2.0
7447,230.0,13,3.0
7448,203.0,13,9.0
7449,696.0,0,1.0
7450,28.0,6,1.0
7451,98.0,25,1.0
7452,294.29,10,3.0
7453,136.0,0,1.0
7454,148.0,13,3.0
7455,184.0,13,7.0
7456,449.0,54,4.0
7457,285.0,13,9.0
7458,203.0,51,3.0
7459,180.0,10,4.0
7460,188.12,10,4.0
7461,203.0,1,1.0
7462,349.0,24,2.0
7463,203.0,13,1.0
7464,203.0,51,4.0
7465,105.0,51,1.0
7466,110.0,51,2.0
7467,125.0,13,1.0
7468,125.0,51,3.0
7469,349.0,25,1.0
7470,285.0,1,1.0
7471,285.0,51,2.0
7472,449.0,31,5.0
7473,285.0,13,1.0
7474,125.0,51,2.0
7475,148.0,54,5.0
7476,449.0,37,1.0
7477,285.0,13,3.0
7478,174.11,13,7.0
7479,285.0,13,3.0
7480,285.0,51,3.0
7481,230.0,1,2.0
7482,246.0,0,1.0
7483,246.0,1,2.0
7484,167.2,51,1.0
7485,285.0,13,3.0
7486,285.0,51,5.0
7487,299.0,59,7.0
7488,239.2,31,1.0
7489,203.0,0,2.0
7490,203.0,51,6.0
7491,203.0,13,10.0
7492,203.0,13,2.0
7493,230.65,51,2.0
7494,299.0,18,1.0
7495,299.0,46,2.0
7496,249.0,28,4.0
7497,285.0,10,2.0
7498,250.0,51,2.0
7499,271.61,10,1.0
7500,285.0,0,1.0
7501,285.0,51,5.0
7502,285.0,10,1.0
7503,285.0,51,3.0
7504,93.0,51,2.0
7505,299.0,31,7.0
7506,98.0,31,6.0
7507,110.0,13,21.0
7508,110.0,13,8.0
7509,349.0,50,1.0
7510,110.0,0,3.0
7511,173.0,0,3.0
7512,173.0,51,3.0
7513,173.0,0,4.0
7514,242.0,13,1.0
7515,171.0,51,3.0
7516,173.0,0,2.0
7517,173.0,13,18.0
7518,125.0,51,11.0
7519,265.0,13,4.0
7520,246.0,13,3.0
7521,199.0,28,2.0
7522,173.0,10,1.0
7523,299.0,54,1.0
7524,173.0,51,7.0
7525,265.0,51,12.0
7526,203.87,10,1.0
7527,173.0,13,3.0
7528,98.0,31,6.0
7529,199.2,22,1.0
7530,265.0,13,20.0
7531,147.62,51,4.0
7532,299.0,18,8.0
7533,148.0,51,1.0
7534,190.0,51,1.0
7535,299.0,25,4.0
7536,203.0,51,2.0
7537,899.0,37,1.0
7538,98.0,28,2.0
7539,379.05,35,2.0
7540,1162.0,10,1.0
7541,699.0,55,40.0
7542,499.0,55,3.0
7543,98.0,53,8.0
7544,75.0,55,19.0
7545,49.99,51,7.0
7546,2875.76,12,4.0
7547,3390.0,12,0.0
7548,249.0,55,3.0
7549,58.0,22,1.0
7550,148.0,52,1.0
7551,698.0,26,1.0
7552,24.2,10,1.0
7553,12990.0,12,1.0
7554,2149.0,54,1.0
7555,139.0,25,1.0
7556,125.0,38,1.0
7557,139.0,45,1.0
7558,28.0,25,1.0
7559,949.0,25,1.0
7560,969.0,52,1.0
7561,969.0,52,1.0
7562,4149.0,25,1.0
7563,1099.0,18,2.0
7564,1999.0,37,1.0
7565,1499.0,17,2.0
7566,1349.0,25,1.0
7567,949.0,54,1.0
7568,248.0,14,1.0
7569,4605.0,25,4.0
7570,1249.0,54,1.0
7571,1660.0,25,2.0
7573,1588.7,45,1.0
7574,1935.0,25,2.0
7575,379.0,25,1.0
7576,2165.0,12,1.0
7577,3225.0,25,1.0
7578,3150.0,25,1.0
7579,2940.0,25,2.0
7580,1890.0,25,3.0
7581,2360.0,25,1.0
7582,1871.0,25,3.0
7583,1890.0,15,1.0
7584,1890.0,15,1.0
7585,2025.0,25,1.0
7586,379.0,54,1.0
7587,1660.0,25,1.0
7588,649.0,25,1.0
7589,1425.0,25,2.0
7590,1140.0,25,3.0
7591,1509.0,25,1.0
7593,1890.0,25,2.0
7594,1290.0,25,1.0
7595,1890.0,25,2.0
7596,2070.0,25,2.0
7597,2625.0,25,1.0
7598,969.0,25,3.0
7599,3150.0,25,2.0
7600,2810.0,25,1.0
7601,2305.0,25,3.0
7602,379.0,16,1.0
7603,1988.99,25,2.0
7604,2025.0,25,1.0
7605,3225.0,25,3.0
7606,2310.0,25,2.0
7608,4190.0,15,1.0
7609,2025.0,25,2.0
7610,2890.0,25,1.0
7611,206.405,25,5.0
7612,220.0,25,5.0
7613,206.4,25,3.0
7614,220.0,25,7.0
7615,220.0,25,12.0
7616,176.0,25,6.0
7617,220.0,25,9.0
7618,220.0,25,3.0
7619,220.0,25,9.0
7620,220.0,25,6.0
7621,220.0,25,4.0
7622,220.0,25,3.0
7623,220.0,25,2.0
7624,220.0,25,5.0
7625,206.4,25,4.0
7626,220.0,25,3.0
7627,220.0,25,7.0
7628,220.0,25,4.0
7629,220.0,25,7.0
7630,220.0,25,2.0
7631,249.0,45,1.0
7632,1840.0,25,6.0
7633,3649.0,6,1.0
7634,5990.0,25,1.0
7635,2100.0,25,1.0
7636,2100.0,25,1.0
7637,1199.0,54,1.0
7638,1660.0,25,2.0
7639,3460.0,25,1.0
7640,4040.0,25,1.0
7641,2310.0,25,1.0
7642,1840.0,25,2.0
7643,1425.0,25,1.0
7644,3649.0,16,1.0
7645,299.0,55,1.0
7648,6990.0,25,1.0
7649,299.0,54,1.0
7650,80.0,10,2.0
7651,190.0,13,6.0
7652,999.0,25,1.0
7653,282.0,51,5.0
7654,105.0,1,2.0
7655,204.0,51,3.0
7656,398.0,54,2.0
7657,200.66,10,5.0
7658,255.0,12,1.0
7659,98.0,54,2.0
7660,399.0,54,7.0
7661,28.0,53,2.0
7662,298.0,25,1.0
7663,58.0,25,1.0
7664,649.0,28,1.0
7665,1499.0,56,1.0
7666,749.0,25,1.0
7667,6900.0,55,21.0
7668,7900.0,24,4.0
7670,282.0,51,6.0
7671,1198.5,56,2.0
7672,190.0,0,1.0
7673,190.0,51,4.0
7674,1299.0,18,1.0
7675,599.0,25,1.0
7676,698.0,25,1.0
7677,148.0,25,3.0
7678,98.0,56,3.0
7679,29.0,15,2.0
7680,149.0,54,4.0
7681,49.0,57,68.0
7682,148.0,58,3.0
7683,28.0,18,2.0
7684,28.0,18,1.0
7685,69.0,54,3.0
7686,28.0,54,2.0
7687,69.0,54,5.0
7688,77.0,51,4.0
7689,149.0,35,1.0
7690,14.0,30,1.0
7691,69.0,54,3.0
7692,68.9,28,1.0
7693,69.0,54,3.0
7694,69.0,31,6.0
7695,27.0,10,1.0
7696,77.0,13,1.0
7697,77.0,0,1.0
7698,77.0,51,1.0
7699,77.0,13,1.0
7700,77.0,0,1.0
7701,77.0,51,5.0
7702,77.0,13,2.0
7703,77.0,0,5.0
7704,78.0,51,5.0
7705,74.5,4,4.0
7706,77.0,13,4.0
7707,14.0,30,3.0
7708,77.0,51,3.0
7709,77.0,51,3.0
7710,77.0,51,5.0
7711,148.9,45,4.0
7712,80.0,51,10.0
7713,204.0,51,3.0
7714,173.0,10,1.0
7715,1399.0,6,1.0
7716,374.0,55,1.0
7717,1799.0,55,2.0
7718,1338.0,51,2.0
7719,1699.0,31,6.0
7720,2022.0,10,3.0
7721,2022.0,51,2.0
7722,1259.0,55,6.0
7723,2098.5,47,14.0
7724,1498.0,42,25.0
7725,1999.0,16,1.0
7726,698.0,19,3.0
7731,283.0,10,1.0
7732,198.0,22,1.0
7733,248.0,22,1.0
7734,1999.0,7,7.0
7735,1198.0,45,2.0
7736,176.32,51,25.0
7737,98.0,7,37.0
7738,46.4,38,14.0
7739,28.0,50,14.0
7740,299.0,55,8.0
7741,248.0,59,7.0
7742,449.0,55,10.0
7743,199.0,55,6.0
7744,249.0,25,14.0
7745,98.0,22,1.0
7746,75.0,55,37.0
7747,75.0,55,23.0
7748,112.0,55,29.0
7749,199.0,55,2.0
7750,199.0,55,3.0
7751,42.0,55,2.0
7752,149.0,55,2.0
7753,149.0,55,1.0
7754,149.0,55,1.0
7755,149.0,55,1.0
7756,15.0,55,1.0
7757,15.0,55,3.0
7758,7.0,55,4.0
7759,7.0,55,3.0
7760,7.0,55,4.0
7761,15.0,55,3.0
7762,15.0,55,3.0
7763,15.0,55,3.0
7764,15.0,55,3.0
7765,7.0,55,2.0
7767,15.0,55,3.0
7768,15.0,55,3.0
7769,63.0,55,6.0
7770,710.3,51,7.0
7771,368.0,10,2.0
7772,1259.3,25,1.0
7773,473.0,10,1.0
7774,749.0,27,3.0
7775,410.9,7,1.0
7776,998.0,37,1.0
7777,93.0,10,1.0
7778,248.0,22,1.0
7779,28.0,26,1.0
7780,198.0,25,76.0
7781,349.0,55,43.0
7783,799.0,55,38.0
7784,299.0,55,10.0
7785,699.0,55,10.0
7786,999.0,55,116.0
7787,599.0,55,60.0
7788,799.0,55,27.0
7789,899.5,31,7.0
7790,385.5,35,78.0
7791,649.5,42,39.0
7792,1249.0,28,29.0
7793,649.5,42,31.0
7794,799.0,41,17.0
7795,1998.0,57,4.0
7796,2798.0,41,1.0
7797,1798.0,4,3.0
7798,799.0,41,12.0
7799,1998.0,28,6.0
7800,2098.0,28,1.0
7801,1998.0,27,5.0
7802,226.0,10,5.0
7803,226.0,51,2.0
7804,138.06,13,1.0
7805,213.79,2,58.0
7806,899.0,59,32.0
7807,749.75,26,93.0
7808,1049.0,45,15.0
7809,449.5,42,15.0
7810,129.0,55,1.0
7811,216.0,10,1.0
7812,3313.0,24,100.0
7813,3890.0,27,1.0
7814,2863.0,0,3.0
7815,3073.0,44,12.0
7816,3996.0,55,68.0
7817,11900.0,55,10.0
7818,13490.0,35,1.0
7819,8090.0,31,8.0
7820,993.0,54,47.0
7821,7191.0,57,10.0
7822,6990.0,55,13.0
7823,3490.0,45,1.0
7824,1990.0,12,2.0
7825,158.0,0,1.0
7826,148.0,22,1.0
7827,98.0,22,1.0
7828,148.0,26,1.0
7829,148.0,24,1.0
7830,154.0,13,1.0
7831,124.0,26,1.0
7832,1699.0,28,1.0
7833,99.0,55,4.0
7834,456.78,51,34.0
7835,339.0,55,79.0
7836,1521.17,13,2.0
7837,2399.0,41,16.0
7838,1521.17,13,4.0
7839,1709.0,35,6.0
7840,505.98,10,7.0
7841,799.0,55,77.0
7842,1119.05,10,3.0
7843,1519.05,35,3.0
7844,28.0,24,1.0
7845,98.0,14,1.0
7846,499.5,28,26.0
7847,55.0,10,1.0
7848,93.0,10,1.0
7849,287.0,44,5.0
7850,153.0,10,12.0
7851,289.0,10,4.0
7852,137.76,10,18.0
7853,289.0,10,5.0
7854,27.0,10,2.0
7855,28.0,37,1.0
7856,531.24,51,46.0
7857,114.0,10,12.0
7858,148.0,22,2.0
7859,2520.0,0,1.0
7860,294.0,10,40.0
7861,2399.0,38,5.0
7863,529.07,51,9.0
7864,628.04,10,4.0
7865,98.0,22,1.0
7866,148.0,6,1.0
7867,299.5,28,7.0
7868,398.0,3,1.0
7869,199.0,35,7.0
7870,58.0,26,2.0
7871,105.0,55,42.0
7872,26.0,35,29.0
7873,499.5,18,4.0
7874,248.0,52,3.0
7875,299.5,18,6.0
7876,483.0,51,7.0
7877,1998.0,12,13.0
7878,3198.0,12,9.0
7879,1592.0,38,16.0
7880,305.0,51,20.0
7881,898.0,2,4.0
7882,298.0,41,6.0
7883,398.0,2,2.0
7884,1054.12,51,3.0
7885,578.0,51,2.0
7886,498.0,48,1.0
7887,698.0,6,1.0
7888,1989.5,54,5.0
7889,12490.0,45,1.0
7890,1398.0,15,1.0
7891,1095.0,35,3.0
7892,1495.0,18,5.0
7893,895.0,27,310.0
7894,745.0,28,303.0
7895,449.2,31,131.0
7896,9990.0,22,1.0
7897,5990.0,12,2.0
7898,399.0,55,13.0
7899,1499.0,6,4.0
7900,198.0,6,1.0
7901,8358.0,51,1.0
7902,7918.0,10,1.0
7903,12198.0,25,1.0
7904,3899.0,44,1.0
7905,2399.0,18,2.0
7906,8797.5,44,1.0
7907,995.0,18,8.0
7908,1499.0,55,6.0
7909,99.0,55,10.0
7910,137.0,55,33.0
7911,899.0,12,13.0
7912,214.5,51,19.0
7913,899.0,31,11.0
7914,109.0,55,13.0
7915,499.0,55,20.0
7916,473.7,35,6.0
7917,93.0,51,11.0
7918,249.0,55,80.0
7919,498.0,14,6.0
7920,398.0,3,1.0
7921,499.0,55,1.0
7922,98.0,22,1.0
7923,398.0,53,1.0
7924,769.3,25,6.0
7925,1990.0,31,12.0
7927,1990.0,28,12.0
7928,1990.0,57,12.0
7929,1990.0,29,1.0
7930,698.0,25,10.0
7931,198.0,39,1.0
7932,698.0,28,4.0
7933,758.38,51,4.0
7934,398.0,25,5.0
7935,5818.95,11,1.0
7936,1998.0,6,1.0
7937,1678.7,57,9.0
7938,1762.67,10,3.0
7939,5698.0,10,1.0
7940,4798.0,18,24.0
7941,10798.0,34,2.0
7942,3418.0,10,3.0
7943,8738.0,25,1.0
7944,8999.0,31,2.0
7945,9191.0,3,2.0
7946,6998.0,43,1.0
7947,6798.0,15,3.0
7948,11197.5,58,3.0
7949,1345.0,27,10.0
7950,1095.0,31,33.0
7951,1095.0,25,10.0
7952,1398.0,19,1.0
7953,1095.0,25,12.0
7954,1245.0,57,15.0
7955,3698.0,52,1.0
7956,3174.0,12,14.0
7957,6078.0,10,1.0
7958,7918.0,10,1.0
7959,10638.0,10,1.0
7960,1358.0,45,2.0
7961,1598.0,22,2.0
7962,7978.0,51,1.0
7963,3798.0,7,1.0
7964,1355.0,51,2.0
7965,1344.0,51,5.0
7966,1599.0,55,1307.0
7967,664.0,55,2365.0
7968,898.0,18,15.0
7969,1000.0,55,70.0
7970,1398.0,7,4.0
7971,2000.0,55,38.0
7972,1748.7,28,22.0
7973,500.0,55,54.0
7974,849.5,27,12.0
7975,1281.0,51,2.0
7976,890.0,10,2.0
7977,498.0,42,51.0
7978,1498.0,26,20.0
7979,473.0,51,19.0
7980,468.0,10,17.0
7981,398.0,42,10.0
7982,14501.0,56,10.0
7983,13199.0,41,4.0
7984,294.0,10,2.0
7985,849.0,38,11.0
7986,487.0,1,1.0
7987,698.0,14,4.0
7988,7999.0,42,1.0
7989,9198.0,44,1.0
7990,299.0,25,1.0
7991,299.0,4,1.0
7992,299.0,54,3.0
7993,173.0,51,2.0
7994,1499.0,54,2.0
7995,1299.0,54,7.0
7996,799.0,54,2.0
7997,203.0,51,3.0
7998,398.0,17,1.0
7999,28.0,54,2.0
8000,1799.0,25,3.0
8001,2599.0,42,2.0
8002,623.23,22,1.0
8003,182.87,10,2.0
8004,224.0,52,1.0
8005,198.0,37,1.0
8006,148.0,45,1.0
8007,1799.0,25,1.0
8008,190.0,51,7.0
8009,173.0,13,15.0
8010,173.0,0,2.0
8011,799.0,18,3.0
8012,173.0,51,5.0
8013,799.0,25,2.0
8014,20.0,6,6.0
8015,20.0,6,6.0
8016,20.0,6,6.0
8017,20.0,6,4.0
8018,18.0,54,3.0
8019,18.0,54,30.0
8020,20.0,6,6.0
8021,15.0,54,9.0
8022,15.0,28,69.0
8023,15.0,27,57.0
8024,15.0,27,17.0
8025,15.0,28,13.0
8026,15.0,25,13.0
8027,199.0,25,8.0
8028,78.4,6,10.0
8029,498.0,56,1.0
8030,899.0,54,2.0
8031,183.0,13,3.0
8032,225.0,13,2.0
8033,398.0,25,5.0
8034,899.0,54,7.0
8035,176.07,10,4.0
8036,148.0,54,1.0
8037,630.0,12,2.0
8038,639.0,30,3.0
8039,1199.0,55,5.0
8040,75.0,55,5.0
8041,248.0,49,4.0
8042,148.0,49,3.0
8043,849.5,27,56.0
8044,999.5,35,12.0
8045,28.0,54,4.0
8046,58.0,14,1.0
8047,225.0,51,1.0
8048,1599.0,17,1.0
8049,370.0,51,1.0
8050,20.0,16,3.0
8051,20.0,16,6.0
8052,20.0,16,4.0
8053,30.0,16,5.0
8054,20.0,16,3.0
8055,1998.0,25,13.0
8056,800.0,42,91.0
8057,1200.0,27,926.0
8058,400.0,47,13.0
8059,2400.21,51,1.0
8060,2687.0,10,7.0
8061,691.13,51,9.0
8062,279.0,31,1.0
8063,319.0,52,1.0
8064,1249.0,42,1.0
8065,295.0,51,3.0
8066,98.0,25,7.0
8067,230.0,13,7.0
8068,69.0,31,2.0
8069,37.0,13,3.0
8070,49.0,31,14.0
8071,149.0,31,58.0
8072,183.43,51,5.0
8073,233.93,10,1.0
8074,599.2,54,6.0
8075,37.0,10,1.0
8076,149.0,16,2.0
8077,48.0,51,20.0
8078,49.0,31,22.0
8079,262.63,51,3.0
8080,629.0,37,3.0
8081,161.0,51,10.0
8082,158.0,51,2.0
8083,213.33,51,3.0
8084,499.0,42,10.0
8085,137.75,10,1.0
8086,255.0,51,3.0
8087,149.0,54,1.0
8088,110.0,0,2.0
8089,110.0,13,14.0
8090,48.0,25,11.0
8091,81.51,51,4.0
8092,66.97,51,20.0
8093,759.0,21,34.0
8094,661.08,14,2.0
8095,249.5,27,24.0
8096,190.0,51,7.0
8097,28.0,31,2.0
8098,28.0,31,3.0
8099,14.0,31,5.0
8100,268.0,13,13.0
8101,473.0,13,3.0
8102,79.0,31,25.0
8103,72.0,10,2.0
8104,58.0,57,1.0
8105,28.0,12,1.0
8106,28.0,56,5.0
8107,190.0,0,4.0
8108,199.0,42,4.0
8109,298.0,22,5.0
8110,1699.0,54,5.0
8111,1699.0,18,1.0
8112,2999.0,12,10.0
8113,349.0,42,2.0
8114,199.0,54,2.0
8115,1549.0,6,2.0
8116,1699.0,6,3.0
8117,5498.4,25,8.0
8118,5499.0,25,2.0
8119,5500.0,10,1.0
8120,1549.0,42,1.0
8121,270.0,51,2.0
8122,1699.0,18,1.0
8123,28.0,31,14.0
8124,203.0,13,3.0
8125,58.0,28,3.0
8126,205.0,13,5.0
8127,98.0,31,2.0
8128,28.0,42,3.0
8129,28.0,18,3.0
8130,199.33,31,7.0
8131,28.0,25,3.0
8132,197.6,45,1.0
8133,28.0,49,1.0
8134,98.0,25,7.0
8135,29.0,31,6.0
8136,14.0,31,6.0
8137,58.0,31,5.0
8138,249.0,31,2.0
8139,110.0,13,1.0
8140,110.0,13,1.0
8141,1249.0,19,1.0
8142,110.0,13,10.0
8143,98.0,56,1.0
8144,76.0,1,2.0
8145,299.0,59,2.0
8146,149.0,29,1.0
8147,28.0,42,6.0
8148,149.0,31,10.0
8149,149.0,25,1.0
8150,149.0,25,1.0
8151,66.0,51,5.0
8152,200.0,13,1.0
8153,270.0,51,3.0
8154,149.0,54,5.0
8155,357.0,51,3.0
8156,28.0,21,3.0
8157,399.0,31,17.0
8158,99.0,57,1.0
8159,711.55,35,1.0
8160,99.0,56,1.0
8161,28.0,28,4.0
8162,249.0,22,1.0
8163,199.0,54,1.0
8164,1849.0,25,7.0
8165,249.0,6,5.0
8166,338.88,10,3.0
8167,253.0,10,1.0
8168,28.0,54,2.0
8169,248.0,25,29.0
8170,7475.0,10,1.0
8171,1699.0,7,1.0
8172,349.0,25,5.0
8173,253.0,0,2.0
8174,1549.0,18,1.0
8175,1549.0,18,1.0
8176,1699.0,7,1.0
8177,2499.0,45,1.0
8178,349.0,6,2.0
8179,106.0,13,1.0
8180,349.0,6,3.0
8181,1549.0,49,1.0
8183,398.0,6,5.0
8184,7549.0,30,1.0
8185,7549.0,30,1.0
8186,7549.0,19,1.0
8187,6549.0,19,2.0
8188,2499.0,6,1.0
8189,1349.0,25,5.0
8190,1348.7,56,1.0
8192,199.0,31,10.0
8193,199.0,31,13.0
8194,312.0,51,1.0
8195,69.0,51,13.0
8196,28.0,4,1.0
8197,28.0,26,1.0
8198,28.0,21,1.0
8199,236.0,1,1.0
8200,66.0,51,1.0
8201,149.0,57,2.0
8202,28.0,42,2.0
8203,28.0,25,1.0
8204,269.38,51,4.0
8205,749.0,28,1.0
8206,541.0,10,1.0
8207,1199.0,28,2.0
8208,67.0,51,4.0
8209,58.0,57,1.0
8210,28.0,54,1.0
8211,110.0,51,1.0
8212,398.0,22,2.0
8213,1249.0,28,4.0
8214,4899.0,43,1.0
8215,1999.0,37,1.0
8216,1399.0,45,1.0
8217,2499.0,6,1.0
8218,127.88,10,2.0
8219,129.74,10,1.0
8220,2149.0,6,4.0
8221,1799.0,54,1.0
8222,1099.0,6,4.0
8223,1999.0,12,3.0
8224,719.2,59,2.0
8225,1849.0,37,1.0
8226,863.0,51,2.0
8227,1799.0,45,2.0
